auth_last,auth_first,publ_date,auth_gender,author_id
Lysaght,Sidney,1893,M,10807
Lyster,Annette,1877,F,10808
Lyttleton,M,1803,F,10809
Lyttleton,M,1803,F,10810
Lytton,Rosina,1843,F,10811
Lytton,Rosina,1839,F,10812
Lytton,Rosina,1851,F,10813
Lytton,Rosina,1842,F,10814
Lytton,Rosina,1849,F,10815
Lytton,Rosina,1852,F,10816
Lytton,Rosina,1858,F,10817
Lytton,Rosina,1856,F,10818
Lytton,Edward,1837,M,10819
Lytton,Edward,1832,M,10820
Lytton,Edward,1833,M,10821
Lytton,Edward,1865,M,10822
Lytton,Edward,1846,M,10823
Lytton,Edward,1876,M,10824
Lytton,Edward,1830,M,10825
Lytton,Edward,1828,M,10826
Lytton,Edward,1835,M,10827
Lytton,Edward,1871,M,10828
Lytton,Edward,1829,M,10829
Lytton,Edward,1834,M,10830
Lytton,Edward,1872,M,10831
Lytton,Edward,1834,M,10832
Lytton,Edward,1863,M,10833
Lytton,Edward,1848,M,10834
Lucas,M. A.,1801,U,10835
MacDonogh,Felix,1824,M,10836
McHenry,James,1831,M,10837
McHenry,James,1830,M,10838
Maberly,Catherine,1855,F,10839
Maberly,Catherine,1843,F,10840
Maberly,Catherine,1841,F,10841
MacCabe,William,1860,M,10842
MacCabe,William,1851,M,10843
MacDonald,George,1866,M,10844
MacDonald,George,1871,M,10845
MacDonald,George,1875,M,10846
MacDonald,George,1868,M,10847
MacDonald,George,1876,M,10848
MacDonald,George,1877,M,10849
MacDonald,George,1872,M,10850
MacDonald,George,1879,M,10851
MacDonald,George,1872,M,10852
MacDonald,George,1886,M,10853
MacDonald,George,1872,M,10854
MacEwen,Constance,1883,F,10855
MacFarlane,Charles,1903,M,10856
MacFarlane,Charles,1830,M,10857
Mackarness,Matilda,1872,F,10858
Mackay,Charles,1887,M,10859
Mackenzie,Mary,1821,F,10860
Mackenzie,Mary,1829,F,10861
Mackenzie,Robert,1850,M,10862
Mackenzie,Anna,1795,F,10863
Mackenzie,Henry,1771,U,10864
Macleod,Norman,1862,M,10865
Macleod,Norman,1867,M,10866
Macquoid,Katharine,1894,F,10867
Macquoid,Katharine,1885,F,10868
Macquoid,Katharine,1881,F,10869
Macquoid,Katharine,1876,F,10870
Madden,Daniel,1852,M,10871
Maginn,William,1827,M,10872
Maillard,Annette,1853,F,10873
Mainwaring,Kate,1873,F,10874
Maitland,Edward,1873,M,10875
Maitland,Edward,1868,M,10876
Majendie,Margaret,1887,F,10877
Harrison,Mary,1882,F,10878
Harrison,Mary,1903,F,10879
Malet,Marian,1836,F,10880
Harrison,Mary,1885,F,10881
Mallock,William,1881,M,10882
Mallock,William,1877,M,10883
Mallock,William,1886,M,10884
Mangin,Edward,1807,M,10885
Manning,Anne,1865,F,10886
Manning,Anne,1863,F,10887
Manning,Anne,1859,F,10888
Manning,Anne,1858,F,10889
Manning,Anne,1872,F,10890
Mant,Alicia,1817,U,10891
Marks,Mary,1879,F,10892
Marryat,Florence,1894,F,10893
Marryat,Florence,1879,F,10894
Marryat,Florence,1891,F,10895
Marryat,Florence,1882,F,10896
Marryat,Florence,1868,F,10897
Marryat,Florence,1889,F,10898
Marryat,Florence,1894,F,10899
Marryat,Florence,1871,F,10900
Marryat,Florence,1891,F,10901
Marryat,Florence,1865,F,10902
Marryat,Florence,1869,F,10903
Marryat,Florence,1865,F,10904
Marryat,Frederick,1842,M,10905
Marryat,Frederick,1842,M,10906
Marryat,Frederick,1834,M,10907
Marryat,Frederick,1847,M,10908
Marryat,Frederick,1841,M,10909
Marryat,Frederick,1849,M,10910
Marsh,Anne,1850,F,10911
Marsh,Anne,1848,F,10912
Marsh,Anne,1845,F,10913
Marsh,Anne,1852,F,10914
Marsh,Anne,1846,F,10915
Marsh,Anne,1856,F,10916
Marsh,Anne,1850,F,10917
Marsh,Anne,1849,F,10918
Marsh,Anne,1851,F,10919
Marsh,Anne,1855,F,10920
Marsh,Anne,1857,F,10921
Marsh,Anne,1844,F,10922
Marsh,Anne,1850,F,10923
Marsh,Anne,1851,F,10924
Marshall,W.,1882,U,10925
Marshall,Frederick,1890,M,10926
Martin,Catherine,1892,F,10927
Martin,Herbert,1893,M,10928
Martin,Herbert,1893,M,10929
Martineau,Harriet,1843,F,10930
Martineau,Harriet,1839,F,10931
Martineau,Harriet,1845,F,10932
Martineau,Harriet,1832,F,10933
Martineau,Harriet,1834,F,10934
Martineau,Harriet,1836,F,10935
Martineau,Harriet,1833,F,10936
Martineau,Harriet,1841,F,10937
Houghton,Mary,1822,F,10938
Young,Mary,1798,F,10939
Mason,Charles,1875,M,10940
Massie,W,1830,M,10941
Reeves,Helen,1878,F,10942
Reeves,Helen,1875,F,10943
Reeves,Helen,1884,F,10944
Mathews,William,1859,M,10945
Mathews,Cornelius,1839,M,10946
Mathews,Cornelius,1845,M,10947
Mathews,Cornelius,1850,M,10948
Mathews,Cornelius,1842,M,10949
Mathews,Cornelius,1843,M,10950
Matilda,Anna,1810,F,10951
Maturin,Charles,1807,M,10952
Maturin,Charles,1820,M,10953
Maturin,Charles,1824,M,10954
Maughan,Janet,1866,F,10955
Maughan,Janet,1866,F,10956
Maunsell,Thomasine,1873,U,10957
Maxwell,William,1835,M,10958
Maxwell,William,1825,M,10959
Maxwell,William,1829,M,10960
Mayhew,Augustus,1865,M,10961
McCarthy,Justin,1894,M,10962
McCarthy,Justin,1869,M,10963
McCarthy,Justin,1888,M,10964
McCarthy,Justin,1897,M,10965
McCarthy,Justin,1867,M,10966
McCarthy,Justin,1895,M,10967
McCarthy,Justin,1893,M,10968
McDonnel,Emily,1888,F,10969
McGauran,NA,1854,U,10970
Pomar,Medina,1876,U,10971
Meeke,Mary,1823,F,10972
Melville,Julia,1856,F,10973
Melville,Julia,1857,F,10974
Melville,Theodore,1802,M,10975
Melville,Herman,1855,M,10976
Melville,Herman,1851,M,10977
Melville,Herman,1847,M,10978
Melville,Herman,1852,M,10979
Melville,Herman,1849,M,10980
Melville,Herman,1857,M,10981
Melville,Herman,1850,M,10982
Meredith,George,1875,M,10983
Meredith,George,1885,M,10984
Meredith,George,1861,M,10985
Meredith,George,1894,M,10986
Meredith,George,1890,M,10987
Meredith,George,1895,M,10988
Meredith,George,1879,M,10989
Meredith,George,1859,M,10990
Merivale,Herman,1882,M,10991
NA,NA,1876,U,10992
Merrick,Leonard,1896,M,10993
Merrick,Leonard,1892,M,10994
Merrick,Leonard,1891,M,10995
Scott,Hugh,1888,M,10996
Scott,Hugh,1894,M,10997
Scott,Hugh,1888,M,10998
NA,NA,1822,U,10999
Meteyard,Eliza,1862,F,11000
Elizabeth,Savile,1879,U,11001
Middlemass,Mary,1887,F,11002
Middlemass,Mary,1881,F,11003
Middlemass,Mary,1875,F,11004
Middleton,Colin,1893,M,11005
Miller,Cincinnatus,1874,M,11006
Miller,Thomas,1839,M,11007
Mills,John,1884,M,11008
Mills,John,1850,M,11009
Mills,John,1841,M,11010
Mills,John,1845,M,11011
Mills,John,1843,M,11012
Mills,John,1881,M,11013
Mills,George,1866,M,11014
Mills,John,1852,M,11015
Milman,Edward,1851,M,11016
Milton,Henry,1840,M,11017
Jones,NA,1832,U,11018
Mitchell,Donald,1851,M,11019
Mitchell,Donald,1850,M,11020
Mitchell,Isaac,1811,M,11021
Mitchell,Isaac,1811,M,11022
Mitford,Mary,1854,F,11023
Mitford,Mary,1832,F,11024
Moberly,A,1886,M,11025
Molesworth,Mary,1878,F,11026
Molloy,Joseph,1882,M,11027
Mongredien,Augustus,1878,M,11028
Monkland,Anne,1834,F,11029
Monro,Theodore,1878,M,11030
Monro,Theodore,1878,M,11031
Montgomery,Florence,1878,F,11032
Montgomery,Fanny,1865,F,11033
Moore,Alicia,1821,U,11034
Moore,Clara,1823,F,11035
Moore,Frank,1893,M,11036
Moore,Frederick,1876,M,11037
Moore,George,1801,M,11038
Moore,George,1808,M,11039
Moore,George,1802,M,11040
Moore,John,1789,M,11041
Moore,Margaret,1824,F,11042
Moore,Oliver,1831,M,11043
Moore,Charlotte,1832,F,11044
Moore,Frank,1896,M,11045
Moore,George,1894,M,11046
Moore,John,1800,M,11047
Moore,Mary,1885,F,11048
More,Hannah,1809,F,11049
Morgan,Sydney,1818,U,11050
Morgan,Sydney,1806,U,11051
Morgan,Sydney,1827,F,11052
Morgan,Sydney,1806,U,11053
Morgan,Sydney,1809,U,11054
Moriarty,Henrietta,1811,F,11055
Moriarty,Henrietta,1812,F,11056
Morier,David,1857,M,11057
Morier,James,1837,M,11058
Morier,James,1824,M,11059
Morier,James,1833,M,11060
Morris,William,1891,M,11061
Mortimer,Edward,1807,M,11062
Mosse,Henrietta,1808,F,11063
Moulton,Louise,1856,F,11064
Moulton,Louise,1888,F,11065
Parsons,Eliza,1801,F,11066
Muddock,James,1894,M,11067
Mudford,William,1829,M,11068
Mudford,William,1831,M,11069
Muir,Alan,1883,F,11070
Muir,Alan,1879,M,11071
Munro,Georgina,1842,F,11072
Fitzclarence,Wilhelmina,1889,F,11073
Murray,Charles,1857,M,11074
Murray,David,1894,M,11075
Murray,David,1883,M,11076
Murray,David,1881,M,11077
Murray,David,1889,M,11078
Murray,David,1887,M,11079
Murray,David,1892,M,11080
Murray,Eustace,1879,M,11081
Murray,Eustace,1871,M,11082
Murray,Hamilton,1849,M,11083
Murray,Hamilton,1848,M,11084
Lane,Henry,1872,M,11085
Murray,Charles,1844,M,11086
Murray,Hugh,1814,M,11087
Myers,Peter,1848,M,11088
Myers,Peter,1848,M,11089
Myers,Peter,1850,M,11090
Myers,Peter,1854,M,11091
Myers,Peter,1857,M,11092
Myers,Peter,1849,M,11093
Nares,Edward,1812,M,11094
Neal,John,1830,M,11095
Neal,John,1828,M,11096
Neal,John,1859,M,11097
Neale,Erskine,1833,M,11098
Neale,William,1863,M,11099
Neale,William,1833,M,11100
Neale,William,1834,M,11101
Needell,Mary,1881,F,11102
Needell,Mary,1883,F,11103
Needell,Mary,1892,F,11104
Needell,Mary,1886,F,11105
Harwood,Isabella,1866,F,11106
Neri,Mary,1804,F,11107
Neville,Mary,1876,F,11108
Neville,Mary,1876,F,11109
Newall,John,1879,M,11110
Newby,Emma,1869,F,11111
Newman,Mary,1875,F,11112
Newman,John,1848,M,11113
Nicholson,Jessie,1897,F,11114
Noble,Frances,1879,F,11115
Noel,Augusta,1879,F,11116
Noel,Augusta,1875,F,11117
Smith,Ad?le,1890,U,11118
Phipps,Constantine,1826,M,11119
Norris,William,1894,M,11120
Norris,William,1892,M,11121
Norris,William,1900,M,11122
Norris,William,1890,M,11123
Norris,William,1881,M,11124
Norris,William,1894,M,11125
Norris,William,1890,M,11126
Norris,William,1889,M,11127
Norris,William,1891,M,11128
Norris,William,1891,M,11129
Norris,William,1886,M,11130
Norris,William,1883,M,11131
Norris,William,1997,U,11132
Norris,NA,1810,U,11133
Norris,William,1886,M,11134
Norris,William,1885,M,11135
Norris,William,1895,M,11136
Norris,William,1893,M,11137
Norris,William,1896,M,11138
North,William,1847,M,11139
Norton,Caroline,1867,F,11140
Norton,Caroline,1835,F,11141
Norton,Caroline,1835,F,11142
Norway,George,1896,M,11143
Notley,Frances,1875,F,11144
Notley,Frances,1870,F,11145
Grenville,George,1832,M,11146
Nugent,Norman,1873,M,11147
Nunn,Lorenzo,1852,M,11148
OMeara,Kathleen,1867,U,11149
OMeara,Kathleen,1888,F,11150
OReilly,Eleanor,1850,F,11151
OBrien,Fitz,1858,U,11152
Norris,William,1886,M,11153
OKeeffe,Adelaide,1819,F,11154
Unknown,NA,1816,U,11155
Ogle,Nathaniel,1825,M,11156
Okeden,Caroline,1866,F,11157
Okeden,Caroline,1869,F,11158
Barker,Matthew,1839,M,11159
Barker,Matthew,1838,M,11160
Oliphant,Laurence,1890,M,11161
Oliphant,Margaret,1886,F,11162
Oliphant,Margaret,1894,F,11163
Oliphant,Margaret,1889,F,11164
Oliphant,Margaret,1874,F,11165
Oliphant,Margaret,1865,F,11166
Oliphant,Margaret,1866,F,11167
Oliphant,Margaret,1872,F,11168
Oliphant,Margaret,1877,F,11169
Oliphant,Margaret,1874,F,11170
Oliphant,Margaret,1881,F,11171
Oliphant,Margaret,1880,F,11172
Oliphant,Margaret,1883,F,11173
Oliphant,Margaret,1881,F,11174
Oliphant,Margaret,1873,F,11175
Oliphant,Margaret,1870,F,11176
Oliphant,Margaret,1890,F,11177
Oliphant,Margaret,1855,F,11178
Oliphant,Margaret,1884,F,11179
Oliphant,Margaret,1867,F,11180
Oliphant,Margaret,1873,F,11181
Oliphant,Margaret,1852,F,11182
Oliphant,Margaret,1851,F,11183
Oliphant,Margaret,1866,F,11184
Oliphant,Margaret,1877,F,11185
Oliphant,Margaret,1872,F,11186
Oliphant,Margaret,1876,F,11187
Oliphant,Margaret,1863,F,11188
Oliphant,Margaret,1863,F,11189
Oliphant,Margaret,1883,F,11190
Oliphant,Margaret,1871,F,11191
Oliphant,Margaret,1857,F,11192
Oliphant,Margaret,1857,F,11193
Oliphant,Margaret,1890,F,11194
Oliphant,Margaret,1880,F,11195
Oliphant,Margaret,1861,F,11196
Oliphant,Margaret,1883,F,11197
Oliphant,Margaret,1858,F,11198
Oliphant,Margaret,1862,F,11199
Oliphant,Margaret,1869,F,11200
Oliphant,Margaret,1864,F,11201
Oliphant,Margaret,1878,F,11202
Oliphant,Margaret,1885,F,11203
Oliphant,Margaret,1888,F,11204
Oliphant,Margaret,1886,F,11205
Oliphant,Margaret,1893,F,11206
Oliphant,Margaret,1870,F,11207
Oliphant,Margaret,1884,F,11208
Oliphant,Margaret,1875,F,11209
Oliphant,Margaret,1879,F,11210
Oliphant,Margaret,1877,F,11211
Oliphant,Margaret,1856,F,11212
Ollier,Charles,1842,M,11213
Ollive,John,1877,M,11214
Opie,Amelia,1805,F,11215
Opie,Amelia,1822,F,11216
Opie,Amelia,1818,F,11217
Opie,Amelia,1806,F,11218
Opie,Amelia,1813,F,11219
Opie,Amelia,1820,F,11220
Opie,Amelia,1812,F,11221
Opie,Amelia,1816,F,11222
Ormsby,Anne,1807,F,11223
Orred,Meta,1878,F,11224
Ottley,Thomas,1831,M,11225
Ram,Maria,1877,F,11226
Ram,Maria,1872,F,11227
Ram,Maria,1878,F,11228
Ram,Maria,1886,F,11229
Ram,Maria,1882,F,11230
Ram,Maria,1880,F,11231
Ram,Maria,1884,F,11232
Ram,Maria,1870,F,11233
Ram,Maria,1875,F,11234
Ram,Maria,1865,F,11235
Ram,Maria,1890,F,11236
Ram,Maria,1892,F,11237
Ram,Maria,1869,F,11238
Ram,Maria,1867,F,11239
Owen,Emily,1859,F,11240
Hamilton,Page,1880,F,11241
Palgrave,William,1872,M,11242
Palmer,Alicia,1811,U,11243
Palmer,John,1811,M,11244
Palmer,Alicia,1810,U,11245
Panton,Jane,1887,F,11246
Panton,Jane,1890,F,11247
Pardoe,Julia,1859,F,11248
Pardoe,Julia,1842,F,11249
Pardoe,Julia,1835,F,11250
Pardoe,Julia,1858,F,11251
Pardoe,Julia,1839,F,11252
Parker,Emma,1813,F,11253
Parker,Emma,1815,F,11254
Parker,Emma,1811,F,11255
Parker,Hastings,1859,M,11256
Parkman,Francis,1856,M,11257
Parr,Louisa,1880,F,11258
Pater,Walter,1885,M,11259
Patmore,Peter,1844,M,11260
Paton,Andrew,1851,M,11261
Paulding,James,1832,M,11262
Paulding,James,1830,M,11263
Paulding,James,1825,M,11264
Paulding,James,1832,M,11265
Paulding,James,1829,M,11266
Paulding,James,1836,M,11267
Paulding,James,1826,M,11268
Paulding,James,1828,M,11269
Paulding,James,1846,M,11270
Paull,Margaret,1857,F,11271
Payn,James,1892,M,11272
Payn,James,1888,M,11273
Payn,James,1892,M,11274
Payn,James,1874,M,11275
Payn,James,1868,M,11276
Payn,James,1878,M,11277
Payn,James,1872,M,11278
Payn,James,1876,M,11279
Payn,James,1882,M,11280
Payn,James,1876,M,11281
Payn,James,1883,M,11282
Payn,James,1878,M,11283
Payn,James,1866,M,11284
Payn,James,1874,M,11285
Payn,James,1890,M,11286
Payn,James,1884,M,11287
Payn,James,1866,M,11288
Payn,James,1866,M,11289
Payn,James,1885,M,11290
Payn,James,1883,M,11291
Payn,James,1879,M,11292
Payn,James,1875,M,11293
Payn,James,1877,M,11294
Peacock,Edward,1870,M,11295
Peacock,Thomas,1831,M,11296
Peacock,Thomas,1817,M,11297
Peacock,Thomas,1818,M,11298
Peake,Richard,1844,M,11299
Peard,Frances,1889,F,11300
Peard,Frances,1894,F,11301
Peart,Emily,1876,F,11302
Peck,Frances,1815,F,11303
Peel,Augustus,1860,M,11304
Peile,Walter,1885,M,11305
Pemberton,NA,1861,U,11306
Pemberton,NA,1878,U,11307
Pemberton,Thomas,1877,M,11308
Peregrine,Peter,1809,M,11309
Philips,Francis,1886,F,11310
Philips,Francis,1894,F,11311
Philips,Francis,1887,F,11312
Phillips,Charles,1863,M,11313
Phillips,Samuel,1854,M,11314
Phillpotts,Eden,1894,M,11315
Phillpotts,Mary,1872,F,11316
Picken,Andrew,1834,M,11317
Picken,Andrew,1830,M,11318
Pickering,Ellen,1839,F,11319
Pickering,Ellen,1833,F,11320
Pickering,Ellen,1836,F,11321
Pickering,Ellen,1837,F,11322
Pickering,Ellen,1840,F,11323
Pickering,Anna,1893,F,11324
Pigott,Harriet,1804,F,11325
Pinchard,NA,1814,U,11326
Pinkney,Jane,1850,F,11327
Pinkney,Jane,1851,F,11328
Pirkis,Catherine,1891,F,11329
Pirkis,Catherine,1889,F,11330
Pirkis,Catherine,1884,F,11331
Pisani,Marianna,1840,F,11332
Plass,Joseph,1864,M,11333
Platt,William,1866,M,11334
Plumptre,Anne,1818,F,11335
Plumptre,Anne,1813,F,11336
Poe,Edgar,1838,M,11337
Pollard,A. D.,1871,U,11338
Ponsonby,Emily,1851,F,11339
Ponsonby,Emily,1854,F,11340
Ponsonby,Emily,1863,F,11341
Ponsonby,Emily,1870,F,11342
Ponsonby,Emily,1873,F,11343
Ponsonby,Emily,1850,F,11344
Ponsonby,Emily,1848,F,11345
Ponsonby,Emily,1858,F,11346
Ponsonby,Emily,1856,F,11347
Ponsonby,Emily,1865,F,11348
Poole,John,1843,M,11349
Porter,Anna,1809,F,11350
Porter,Anna,1826,F,11351
Porter,Anna,1822,F,11352
Porter,Anna,1819,F,11353
Porter,Anna,1807,F,11354
Porter,Anna,1817,F,11355
Porter,Anna,1814,F,11356
Porter,Anna,1821,F,11357
Porter,Jane,1828,F,11358
Porter,Jane,1803,F,11359
Porter,Jane,1817,F,11360
Porter,Jane,1810,F,11361
Pottinger,Henry,1879,M,11362
Power,Marguerite,1859,F,11363
Power,Marguerite,1861,F,11364
Poynter,Eleanor,1886,F,11365
Praed,Rosa,1880,F,11366
Praed,Rosa,1895,F,11367
Praed,Rosa,1883,F,11368
Praed,Rosa,1893,F,11369
Praed,Rosa,1884,F,11370
Price,Alice,1887,F,11371
Price,Eleanor,1885,F,11372
Price,Eleanor,1889,F,11373
Price,Eleanor,1983,U,11374
Prickett,NA,1815,U,11375
Prior,Herman,1876,M,11376
Pryce,Daisy,1896,F,11377
Pryce,Richard,1894,M,11378
Pulleyne,NA,1875,U,11379
Putney,Charlotte,1826,F,11380
Pycroft,James,1863,M,11381
Pyne,William,1825,M,11382
Stephenson,Eliza,1880,F,11383
Quin,Michael,1838,M,11384
Quintin,Poynet,1822,U,11385
Radcliffe,Ann,1790,F,11386
Radcliffe,Ann,1826,F,11387
Radcliffe,Ann,1789,F,11388
Radcliffe,Ann,1797,F,11389
Radcliffe,Ann,1794,F,11390
Radcliffe,Ann,1791,F,11391
Radecliffe,Noell,1861,U,11392
Rae,William,1888,M,11393
Rafter,Michael,1855,M,11394
Rafter,Michael,1848,M,11395
Ram,Maria,1866,F,11396
Randolph,Catherine,1882,F,11397
Randolph,Catherine,1881,F,11398
Rands,William,1871,M,11399
Rowan,Anne,1886,F,11400
Reade,Charles,1884,M,11401
Reade,Charles,1871,M,11402
Reade,Charles,1814,M,11403
Reade,Charles,1870,M,11404
Reade,Charles,1861,M,11405
Reade,Charles,1857,M,11406
Reeve,Clara,1811,F,11407
Reeve,Clara,1791,U,11408
Reeve,Clara,1803,U,11409
Reeve,Sophia,1807,F,11410
Roche,Regina,1801,U,11411
Roche,Regina,1810,U,11412
Reid,Thomas,1877,M,11413
Reid,Thomas,1864,M,11414
Reid,Thomas,1890,M,11415
Reid,Thomas,1859,M,11416
Reid,Thomas,1876,M,11417
Reid,Thomas,1881,M,11418
Reid,Thomas,1866,M,11419
Reid,Thomas,1860,M,11420
Reid,Thomas,1862,M,11421
Reid,Thomas,1856,M,11422
Reid,Thomas,1851,M,11423
Reid,Thomas,1855,M,11424
Reid,Thomas,1861,M,11425
Reid,Thomas,1882,M,11426
Reid,Thomas,1863,M,11427
Reid,Thomas,1868,M,11428
Reid,Thomas,1873,M,11429
Rennie,James,1819,M,11430
Robins,Gertrude,1892,F,11431
Reynolds,Frederick,1831,M,11432
Reynolds,Frederick,1836,M,11433
Reynolds,George,1857,M,11434
Reynolds,George,1856,M,11435
Reynolds,George,1854,M,11436
Reynolds,George,1853,M,11437
Rhodes,Henrietta,1811,F,11438
Rhys,J,1868,M,11439
Sickelmore,Richard,1809,M,11440
Richards,Alfred,1873,M,11441
Richards,James,1889,M,11442
Richards,James,1891,M,11443
Richards,James,1885,M,11444
Richardson,Benjamin,1888,M,11445
Richardson,Samuel,1820,M,11446
Riddell,Charlotte,1883,F,11447
Riddell,Charlotte,1870,F,11448
Riddell,Charlotte,1883,F,11449
Riddell,Charlotte,1867,F,11450
Riddell,Charlotte,1874,F,11451
Riddell,Charlotte,1874,F,11452
Riddell,Charlotte,1866,F,11453
Riddell,Charlotte,1884,F,11454
Riddell,Charlotte,1873,F,11455
Riddell,Charlotte,1887,F,11456
Riddell,Charlotte,1892,F,11457
Riddell,Charlotte,1881,F,11458
Humphreys,Eliza,1800,F,11459
Humphreys,Eliza,1881,F,11460
Humphreys,Eliza,1887,F,11461
Humphreys,Eliza,1891,F,11462
Ritchie,Leitch,1836,U,11463
Huish,Robert,1828,M,11464
Roberts,Morley,1890,M,11465
Roberts,Margaret,1806,F,11466
Roberts,Margaret,1863,F,11467
Roberts,Margaret,1814,F,11468
Roberts,Margaret,1860,F,11469
Robertson,Anne,1869,F,11470
Robertson,Anne,1865,F,11471
Robertson,John,1839,M,11472
Robertson,NA,1829,U,11473
Robins,Arthur,1861,M,11474
Duclaux,Agnes,1883,F,11475
Robinson,Emma,1846,F,11476
Robinson,Emma,1865,F,11477
Robinson,Emma,1864,F,11478
Robinson,Emma,1857,F,11479
Robinson,Emma,1850,F,11480
Robinson,Emma,1854,F,11481
Robinson,Emma,1844,F,11482
Robinson,Frederick,1867,M,11483
Robinson,Frederick,1876,M,11484
Robinson,Frederick,1873,M,11485
Robinson,Frederick,1887,M,11486
Robinson,Frederick,1873,M,11487
Robinson,Frederick,1800,M,11488
Robinson,Frederick,1864,M,11489
Robinson,Frederick,1867,M,11490
Robinson,Frederick,1862,M,11491
Robinson,Frederick,1862,M,11492
Robinson,Frederick,1870,M,11493
Robinson,Frederick,1884,M,11494
Robinson,Frederick,1895,M,11495
Robinson,Frederick,1859,M,11496
Robinson,Frederick,1872,M,11497
Robinson,Mary,1797,F,11498
Roche,John,1810,M,11499
Roche,Regina,1823,F,11500
Roche,Regina,1828,F,11501
Roche,Regina,1796,U,11502
Roche,Regina,1807,U,11503
Roche,Regina,1813,U,11504
Roche,Regina,1820,F,11505
Roche,Regina,1824,F,11506
Roe,Edward,1872,M,11507
Roe,Edward,1875,M,11508
Roe,Edward,1874,M,11509
Roe,Edward,1873,M,11510
Rolfe,Ann,1847,F,11511
Roosevelt,Blanche,1886,F,11512
Rosini,Giovanni,1851,M,11513
Rowcroft,Albert,1857,M,11514
Rowcroft,Charles,1843,M,11515
Rowcroft,Charles,1844,M,11516
Rowlatt,R,1840,M,11517
Rowlatt,Richard,1883,M,11518
Rowsell,Mary,1886,F,11519
Rowson,Susanna,1791,U,11520
Rowson,Susanna,1828,F,11521
Rowson,Susanna,1813,F,11522
Rowson,Susanna,1792,F,11523
Wallace,Helen,1891,F,11524
Anonymous,NA,1867,U,11525
Royall,Anne,1827,F,11526
Russell,Dora,1883,F,11527
Russell,William,1868,M,11528
Russell,William,1863,M,11529
Russell,William,1880,M,11530
Russell,William,1892,M,11531
Russell,William,1890,M,11532
Russell,William,1895,M,11533
Russell,William,1884,M,11534
Russell,William,1876,M,11535
Russell,William,1892,M,11536
Russell,William,1889,M,11537
Russell,William,1891,M,11538
Russell,William,1890,M,11539
Russell,William,1896,M,11540
Russell,William,1888,M,11541
Russell,William,1893,M,11542
Russell,William,1887,M,11543
Russell,William,1887,M,11544
Russell,William,1896,M,11545
Russell,William,1877,M,11546
Rybot,Victoria,1889,F,11547
Ryley,Samuel,1817,M,11548
J--n,S--l,1825,U,11549
S,NA,1811,U,11550
Smedley,Menella,1865,U,11551
Saint Hilaire,Bridget,1810,F,11552
Sala,George,1864,M,11553
Sala,George,1860,M,11554
Sala,George,1862,M,11555
Sala,George,1863,M,11556
Salter,Peter,1887,M,11557
Sandars,Virginia,1891,F,11558
Sanders,Charlotte,1797,U,11559
Hook,Sarah,1804,F,11560
Sargent,Epes,1845,U,11561
Sargent,Epes,1864,U,11562
Sargent,Epes,1842,U,11563
Sartoris,Adelaide,1880,F,11564
